 

stn    time           gre000z0  prestas0  ure200s0
THU    202408041640        273     950.1      48.1
THU    202408041650        157     950.0      46.9
THU    202408041700        119     950.1      49.8
THU    202408041710        110     950.1      50.5
THU    202408041720        110     950.2      52.9
THU    202408041730        110     950.1      70.8
THU    202408041740        104     950.2      74.7
THU    202408041750         76     950.1      73.7
THU    202408041800         46     950.1      69.7
THU    202408041810         39     950.1      76.7
THU    202408041820         42     950.1      78.6
THU    202408041830         27     949.9      76.8
THU    202408041840          9     950.1      72.3
THU    202408041850          3     950.1      68.0
THU    202408041900          0     950.2      68.9
THU    202408041910          0     950.2      70.4
THU    202408041920          0     950.4      73.5
THU    202408041930          0     950.5      74.3
THU    202408041940          0     950.7      71.6
THU    202408041950          0     950.7      74.3
THU    202408042000          0     950.8      72.8
THU    202408042010          0     950.9      71.1
THU    202408042020          0     951.0      70.3
THU    202408042030          0     951.0      70.5
THU    202408042040          0     951.0      75.1
THU    202408042050          0     951.0      73.8
THU    202408042100          0     951.0      73.7
THU    202408042110          0     951.0      79.1
THU    202408042120          0     951.1      85.8
THU    202408042130          0     951.1      83.6
THU    202408042140          0     951.2      83.4
THU    202408042150          0     951.3      80.3
THU    202408042200          0     951.3      83.2
THU    202408042210          0     951.3      86.3
THU    202408042220          0     951.3      83.5
THU    202408042230          0     951.2      85.5
THU    202408042240          0     951.2      91.6
THU    202408042250          0     951.2      92.1
THU    202408042300          0     951.3      92.4
THU    202408042310          0     951.3      93.5
THU    202408042320          0     951.3      96.4
THU    202408042330          0     951.3      96.6
THU    202408042340          0     951.3      97.9
THU    202408042350          0     951.2      99.2
THU    202408050000          0     951.2      99.2
THU    202408050010          0     951.2      99.2
THU    202408050020          0     951.2      99.2
THU    202408050030          0     951.1      99.2
THU    202408050040          0     951.1      98.7
THU    202408050050          0     951.1      99.1
THU    202408050100          0     951.0      99.1
THU    202408050110          0     951.0      99.2
THU    202408050120          0     951.0      99.2
THU    202408050130          0     951.0      99.2
THU    202408050140          0     951.0      99.2
THU    202408050150          0     951.0      99.2
THU    202408050200          0     950.9      99.2
THU    202408050210          0     950.9      99.2
THU    202408050220          0     950.8      99.2
THU    202408050230          0     950.7      99.2
THU    202408050240          0     950.6      99.3
THU    202408050250          0     950.6      99.3
THU    202408050300          0     950.6      99.3
THU    202408050310          0     950.5      99.3
THU    202408050320          0     950.5      99.3
THU    202408050330          0     950.5      99.3
THU    202408050340          0     950.5      99.3
THU    202408050350          0     950.5      99.3
THU    202408050400          0     950.5      99.3
THU    202408050410          0     950.6      99.3
THU    202408050420          2     950.6      99.3
THU    202408050430          5     950.5      99.3
THU    202408050440         10     950.5      99.3
THU    202408050450         19     950.6      99.3
THU    202408050500         27     950.7      99.3
THU    202408050510         34     950.7      99.3
THU    202408050520         41     950.8      99.3
THU    202408050530         61     950.8      99.3
THU    202408050540         94     950.8      99.3
THU    202408050550        128     950.8      99.3
THU    202408050600        212     950.8      99.2
THU    202408050610        227     950.8      96.4
THU    202408050620        250     950.8      93.1
THU    202408050630        299     950.7      90.8
THU    202408050640        303     950.7      88.3
THU    202408050650        311     950.7      85.0
THU    202408050700        388     950.6      83.9
THU    202408050710        409     950.6      81.4
THU    202408050720        430     950.6      79.6
THU    202408050730        479     950.6      77.6
THU    202408050740        516     950.6      75.6
THU    202408050750        507     950.5      74.9
THU    202408050800        556     950.5      72.8
THU    202408050810        594     950.4      72.7
THU    202408050820        615     950.4      72.2
THU    202408050830        632     950.4      69.3
THU    202408050840        669     950.4      69.5
THU    202408050850        690     950.3      67.7
THU    202408050900        703     950.3      67.2
THU    202408050910        726     950.3      67.5
THU    202408050920        738     950.3      66.8
THU    202408050930        746     950.3      65.4
THU    202408050940        790     950.2      64.8
THU    202408050950        742     950.2      65.1
THU    202408051000        773     950.2      62.9
THU    202408051010        837     950.1      61.4
THU    202408051020        853     949.9      63.5
