"term","estimate","std.error","statistic","p.value","significant"
"VH_150:WD_8SE",0.00828836217520003,0.0597320635202136,0.13875901294445,0.889647301519924,FALSE
"VH_150:WD_8S",-0.00195200818900068,0.0544786785359216,-0.0358306816806062,0.971419087862281,FALSE
"VH_150:WD_8SW",0.0146793680015924,0.0566138482229883,0.259289351675475,0.795424827478234,FALSE
"VH_150:WD_8W",0.028878708906071,0.0562012377357658,0.513844713560338,0.607387861621371,FALSE
"VH_150:WD_8NW",0.00898449854388052,0.0534291670023806,0.168157189189946,0.866467795782911,FALSE
"WA_150:WD_8E",0.253870191158257,1.19110344908117,0.213138658404604,0.831229258759479,FALSE
"WA_150:WD_8SE",-0.336049212848136,0.804187827769085,-0.417874035448134,0.676060789589031,FALSE
"WA_150:WD_8S",-0.260823058524004,0.737278052796429,-0.353764848329237,0.723533050931892,FALSE
"WA_150:WD_8SW",-0.173236407535097,0.744480678207089,-0.232694296314442,0.816010248567026,FALSE
"WA_150:WD_8W",-0.0148591492625917,0.747326335430053,-0.0198830799319295,0.984137596514889,FALSE
"WA_150:WD_8NW",-0.301041490043598,0.735888154090203,-0.409085930206042,0.682497665751403,FALSE
"AD:PA_1d",-4.26008894055303e-05,8.96677645484226e-05,-0.475097038719248,0.634742757002999,FALSE
"GA_25:PA_1d",-0.0190595369429507,0.0179812800917784,-1.05996552223583,0.289221836998727,FALSE
"BUL_250:PA_1d",-0.0528033805529868,0.0603128511170155,-0.875491368341065,0.381357162681005,FALSE
"AC_750:PA_1d",-0.035726836569309,0.0277937922229973,-1.28542504321334,0.19871536599963,FALSE
"FO_1000:PA_1d",-0.00703441019521616,0.094091803042381,-0.074761137184795,0.940408358793101,FALSE
"TPI_500:PA_1d",-2.3785993282495,4.03379122862462,-0.589668426905802,0.555444997822027,FALSE
"VH_150:PA_1d",-0.00394314553668573,0.00212692226871538,-1.85392084830036,0.0638212389931311,FALSE
"WA_150:PA_1d",-0.0166524601856883,0.0328583479169563,-0.506795418557698,0.612325238044336,FALSE
